Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,BldgType,HouseStyle,OverallQual,OverallCond,Foundation,BsmtQual,BsmtCond,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Fireplaces,FireplaceQu,GarageQual,GarageCond,SaleCondition,PoolQC,Fence,LotArea_LotFrontage,FirePlace_LotArea,FirePlaces_LotFrontage,SalePriceCategorical,SalePrice,Selected,Selected (1),Selected (2)
0.27210418094585337,60,RL,0.1643835616438356,0.029400079459674214,Reg,1Fam,2Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.015274587001324695,0.017631071569606728,0.07348242811501599,"Under 200,000",169500.0,No,No,No
0.2727895819054147,30,RM,0.13356164383561642,0.035836313071116406,Reg,1Fam,1Story,5,2,BrkTil,Fa,Po,GasA,Gd,Y,Mix,TA,0.0,N/A,Po,Po,Abnorml,NA,NA,0.015718229066442234,0.0,0.0,"Under 200,000",67000.0,No,No,No
0.273474982864976,60,FV,0.1506849315068493,0.03190072214821566,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.0,N/A,TA,TA,Normal,NA,NA,0.01541146189423133,0.0,0.0,"Under 400,000",241000.0,No,No,No
0.2741603838245374,120,RL,0.05821917808219178,0.06386220757671364,IR2,TwnhsE,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Ex,0.6666666666666666,Gd,TA,TA,Normal,NA,NA,0.016666091575100773,0.06951613277892633,0.08093716719914804,"Under 400,000",245500.0,No,No,No
0.2748457847840987,20,RL,0.1506849315068493,0.0349014933744654,IR1,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,Gd,TA,TA,Partial,NA,NA,0.016705185400685205,0.020365165276777626,0.06922257720979766,"Under 200,000",164990.0,No,No,No
0.27553118574366003,30,RL,0.13356164383561642,0.04159947650096987,Reg,1Fam,1Story,5,8,PConc,TA,TA,GasA,Ex,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,GdPrv,0.018011774837049896,0.0,0.0,"Under 200,000",108000.0,No,No,No
0.2762165867032214,60,RL,0.2465753424657534,0.0504335226343219,Reg,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Abnorml,NA,NA,0.03389639292959177,0.02808427605751585,0.09904153354632589,"Under 400,000",258000.0,No,No,No
0.27690198766278273,60,RL,0.16797930947954332,0.0423660286522237,IR1,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,TA,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.021545961101743626,0.024074891402820042,0.07460059464113596,"Under 200,000",168000.0,No,No,No
0.2775873886223441,20,RL,0.16797930947954332,0.04062258991796957,IR1,1Fam,1Story,4,4,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0.3333333333333333,TA,TA,TA,Normal,NA,GdWo,0.020735914885423756,0.02320843689748891,0.07460059464113596,"Under 200,000",150000.0,No,No,No
0.27827278958190543,50,RL,0.10273972602739725,0.04290822407628129,Reg,1Fam,1.5Fin,6,5,BrkTil,TA,TA,GasA,Ex,Y,FuseA,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.015608481134190935,0.0,0.0,"Under 200,000",115000.0,No,No,No
0.27895819054146676,70,RL,0.14383561643835616,0.06672742994694898,Reg,1Fam,2Story,6,7,BrkTil,Gd,TA,GasA,Ex,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.029460530318749848,0.0,0.0,"Under 200,000",177000.0,No,No,No
0.27964359150102813,60,RL,0.3013698630136986,0.06008086190376031,Reg,1Fam,2Story,7,5,PConc,Ex,Gd,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,Gd,TA,TA,Partial,NA,NA,0.04686822649480636,0.03287881251597017,0.11608093716719915,"Under 400,000",280000.0,No,No,No
0.28032899246058945,60,FV,0.2191780821917808,0.0444039355909229,Reg,1Fam,2Story,8,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,0.3333333333333333,Gd,TA,TA,Partial,NA,NA,0.027498460506230008,0.025087690770981903,0.09052183173588925,"Under 400,000",339750.0,No,No,No
0.28101439342015083,20,RL,0.16095890410958902,0.03865946855500245,Reg,1Fam,1Story,5,3,CBlock,TA,Fa,GasA,TA,Y,FuseA,TA,0.0,N/A,TA,TA,Abnorml,NA,NA,0.019215529840850305,0.0,0.0,"Under 200,000",60000.0,No,No,No
0.28169979437971215,190,RL,0.2705479452054794,0.15588118441655566,Reg,2fmCon,1Story,5,5,CBlock,TA,TA,GasA,TA,N,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.1064611676938174,0.0,0.0,"Under 200,000",145000.0,No,No,No
0.2823851953392735,20,FV,0.16797930947954332,0.014503727593540395,IR2,1Fam,1Story,7,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,Gd,TA,TA,Partial,NA,NA,0.008600423580342178,0.010227879857836419,0.07460059464113596,"Under 400,000",222000.0,No,No,No
0.28307059629883485,30,RM,0.11986301369863013,0.035803594381733625,Reg,1Fam,1Story,5,6,CBlock,TA,TA,GasA,Gd,Y,FuseA,TA,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.01459408781688514,0.020813491602592393,0.059637912673056445,"Under 200,000",115000.0,No,No,No
0.2837559972583962,60,RL,0.13013698630136986,0.04640444974175606,IR2,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.019575899887316155,0.026081906664498593,0.06283280085197018,"Under 400,000",228000.0,No,No,No
0.2844413982179575,20,RL,0.1780821917808219,0.035518474374255066,IR1,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.0,N/A,TA,TA,Partial,NA,NA,0.01917829614971081,0.0,0.0,"Under 200,000",181134.0,No,No,No
0.2851267991775189,60,RL,0.1815068493150685,0.030587300474420993,Reg,1Fam,2Story,6,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.017033840154864872,0.01822109688959093,0.07880724174653887,"Under 200,000",149500.0,No,No,No
0.2858122001370802,70,RL,0.2226027397260274,0.09871695996634648,IR1,1Fam,2Story,6,6,BrkTil,Gd,TA,GasW,TA,N,FuseA,TA,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.05881444393156404,0.052080187693093916,0.09158679446219384,"Under 400,000",239000.0,No,No,No
0.2864976010966416,50,RL,0.13356164383561642,0.03206431559512959,Reg,1Fam,1.5Fin,5,6,BrkTil,TA,TA,GasA,Fa,N,FuseF,TA,0.0,N/A,TA,TA,AdjLand,NA,NA,0.014217100569377852,0.0,0.0,"Under 200,000",126000.0,No,No,No
0.2871830020562029,20,RL,0.1506849315068493,0.03341980415527355,Reg,1Fam,1Story,5,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0.3333333333333333,Fa,TA,TA,Normal,NA,NA,0.016066384230052994,0.019628795093962693,0.06922257720979766,"Under 200,000",142000.0,No,No,No
0.2878684030157642,90,RM,0.1952054794520548,0.026922807263549044,Reg,Duplex,SFoyer,7,5,PConc,Gd,Gd,GasA,Ex,Y,SBrkr,TA,0.0,N/A,TA,TA,Alloca,NA,NA,0.016110717434324,0.0,0.0,"Under 400,000",206300.0,No,No,No
0.2885538039753256,20,RL,0.16797930947954332,0.07167730024071607,IR1,1Fam,1Story,6,7,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.035164727382016814,0.03864201259030407,0.07460059464113596,"Under 400,000",215000.0,No,No,No
0.2892392049348869,20,RL,0.2705479452054794,0.0955853139825656,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,Ex,Y,FuseA,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.06646827712766595,0.0,0.0,"Under 200,000",113000.0,No,No,No
0.2899246058944483,60,RL,0.20205479452054792,0.03692537801771483,Reg,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.021856052689920268,0.021370995841947547,0.08519701810436636,"Under 400,000",315000.0,No,No,No
0.2906100068540096,20,RL,0.17465753424657532,0.03599055832106382,Reg,1Fam,1Story,6,5,CBlock,Gd,TA,GasA,Gd,Y,FuseA,TA,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.01912785550401226,0.020906408975818254,0.07667731629392972,"Under 200,000",139000.0,No,No,No
0.29129540781357094,60,RM,0.13356164383561642,0.009712776648203978,Reg,1Fam,2Story,7,8,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0.6666666666666666,Gd,TA,TA,Normal,NA,NA,0.005321937653687795,0.01569374433784757,0.12779552715654954,"Under 200,000",135000.0,No,No,No
0.2919808087731323,80,RL,0.16797930947954332,0.05375213255743298,Reg,1Fam,SLvl,7,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.026836236123071244,0.029733559432274848,0.07460059464113596,"Under 400,000",275000.0,No,No,No
0.29266620973269364,20,RL,0.1917808219178082,0.034088200238379024,IR1,1Fam,1Story,4,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.019551377114883733,0.0,0.0,"Under 200,000",109008.0,No,No,No
0.293351610692255,20,RL,0.14726027397260272,0.02552992591553904,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.0,N/A,TA,TA,Partial,NA,NA,0.012455181223133265,0.0,0.0,"Under 200,000",195400.0,No,No,No
0.29403701165181634,20,RL,0.3732876712328767,0.04747481829442146,IR1,1Fam,1Story,6,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.045213450892590164,0.026613858626216635,0.13844515441959532,"Under 200,000",175000.0,No,No,No
0.29472241261137766,160,RM,0.0,0.001776157423636916,Reg,Twnhs,2Story,6,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0.0,N/A,TA,TA,Abnorml,NA,NA,0.0001321625523127935,0.0,0.0,"Under 200,000",85400.0,No,No,No
0.29540781357093904,50,RM,0.13356164383561642,0.02003318609923111,IR1,1Fam,1.5Fin,6,7,BrkTil,TA,TA,GasA,Gd,Y,SBrkr,TA,0.0,N/A,N/A,N/A,Abnorml,NA,MnPrv,0.009429114508109302,0.0,0.0,"Under 200,000",79900.0,No,No,No
0.29609321453050036,160,RM,0.010273972602739725,0.002897941059618126,Reg,TwnhsE,2Story,5,5,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.0004669867524015033,0.0,0.0,"Under 200,000",122500.0,No,No,No
0.2967786154900617,60,RL,0.2705479452054794,0.04458622543176984,IR1,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,TA,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.03264173224648158,0.025178285209877117,0.10649627263045794,"Under 200,000",181000.0,No,No,No
0.29746401644962306,180,RM,0.0,0.002757718105120475,Reg,Twnhs,SFoyer,4,7,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,TA,0.0,N/A,N/A,N/A,Normal,NA,NA,0.00026888243401568333,0.0,0.0,"Under 200,000",81000.0,No,No,No
0.2981494174091844,60,RL,0.07534246575342465,0.043782280492649976,IR2,1Fam,2Story,7,6,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.013258542287660924,0.024778740505005923,0.04579339723109692,"Under 400,000",212000.0,No,No,No
0.29883481836874576,50,RM,0.06506849315068493,0.01448970529809063,Reg,1Fam,1.5Fin,6,8,BrkTil,Fa,TA,GasA,TA,Y,FuseA,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.004494797870505687,0.0,0.0,"Under 200,000",116000.0,No,No,No
0.2995202193283071,45,RM,0.09931506849315068,0.0219682628712987,Reg,1Fam,1.5Unf,6,7,PConc,TA,TA,GasA,Gd,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.008339075723376058,0.0,0.0,"Under 200,000",119000.0,No,No,No
0.3002056202878684,30,RL,0.06506849315068493,0.013928813480100026,Reg,1Fam,1Story,5,6,PConc,TA,TA,GasA,TA,N,SBrkr,Gd,0.3333333333333333,Gd,Gd,TA,Normal,NA,MnPrv,0.004345987114910704,0.009942158935166902,0.04259850905218318,"Under 200,000",90350.0,No,No,No
0.3008910212474298,50,RL,0.15753424657534246,0.05166748463390124,Reg,1Fam,1.5Fin,6,8,BrkTil,TA,Fa,GasA,Gd,Y,SBrkr,Gd,0.0,N/A,TA,TA,Normal,NA,GdPrv,0.02469951620693289,0.0,0.0,"Under 200,000",110000.0,No,No,No
0.3015764222069911,20,RL,0.2876712328767123,0.066049685666877,Reg,1Fam,1Story,10,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,0.6666666666666666,Gd,TA,TA,Normal,NA,NA,0.04926993908338713,0.07169039931241143,0.22364217252396168,"Under 600,000",555000.0,No,No,No
0.3022618231665525,90,RL,0.24315068493150682,0.050517656407020495,Reg,Duplex,1Story,4,4,CBlock,TA,TA,GasA,TA,N,FuseF,Fa,0.0,N/A,N/A,N/A,Normal,NA,NA,0.03357291554961718,0.0,0.0,"Under 200,000",118000.0,No,No,No
0.3029472241261138,50,RM,0.10616438356164383,0.02309004650727991,Reg,1Fam,1.5Fin,5,7,PConc,TA,TA,GasA,TA,Y,SBrkr,TA,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.009098010576910467,0.014495110223233989,0.05537806176783813,"Under 200,000",162900.0,No,No,No
0.3036326250856751,120,RL,0.1095890410958904,0.012255486223094721,Reg,TwnhsE,1Story,7,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,Gd,TA,TA,Partial,NA,NA,0.005482715274211874,0.009110548444795466,0.05644302449414271,"Under 200,000",172500.0,No,No,No
0.3043180260452365,60,RL,0.1678082191780822,0.03482203370025006,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.018027275957424375,0.020325675393156634,0.07454739084132056,"Under 400,000",210000.0,No,No,No
0.3050034270047978,20,RL,0.1780821917808219,0.03998691252424688,Reg,1Fam,1Story,6,5,CBlock,TA,TA,GasA,Fa,Y,SBrkr,TA,0.3333333333333333,Gd,TA,TA,Normal,NA,MnPrv,0.021341880527098855,0.022892517828520986,0.0777422790202343,"Under 200,000",127500.0,No,No,No
0.30568882796435914,20,RL,0.3972602739726027,0.0710089041576106,IR1,1Fam,1Story,6,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.06908499025584072,0.03830983298102163,0.1458998935037274,"Under 200,000",190000.0,No,No,No
0.3063742289239205,60,RL,0.16797930947954332,0.046339012362990484,IR1,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.023391910924456465,0.026049385583869544,0.07460059464113596,"Under 200,000",199900.0,No,No,No
0.30705962988348184,50,RM,0.09931506849315068,0.034120918927761805,Reg,1Fam,1.5Fin,6,6,BrkTil,TA,TA,GasA,TA,Y,SBrkr,TA,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.012369367020740157,0.019977235243559665,0.05324813631522897,"Under 200,000",119500.0,No,No,No
0.3077450308430432,50,RM,0.09931506849315068,0.0219682628712987,Reg,1Fam,1.5Fin,3,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.008339075723376058,0.0,0.0,"Under 200,000",120000.0,No,No,No
0.30843043180260454,30,RM,0.1678082191780822,0.020491247750590105,Reg,1Fam,1Story,6,8,BrkTil,TA,TA,GasA,Ex,Y,FuseA,Gd,0.0,N/A,Fa,Fa,Normal,NA,NA,0.011373575047883736,0.0,0.0,"Under 200,000",110000.0,No,No,No
0.30911583276216587,20,RL,0.1404109589041096,0.32466755474537845,IR1,1Fam,1Story,7,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,Gd,0.6666666666666666,TA,TA,TA,Normal,NA,NA,0.13505087607216987,0.3287463123417501,0.13205537806176784,"Under 400,000",280000.0,No,No,No
0.30980123372172724,60,RL,0.16797930947954332,0.0374068101614901,IR1,1Fam,2Story,6,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.01924178138186325,0.0,0.0,"Under 400,000",204000.0,No,No,No
0.31048663468128856,60,FV,0.18493150684931506,0.03599055832106382,Reg,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.0,N/A,TA,TA,Normal,NA,NA,0.019964916004234036,0.0,0.0,"Under 400,000",210000.0,No,No,No
0.31117203564084994,90,RL,0.14383561643835616,0.03737876557059057,Reg,Duplex,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0.0,N/A,TA,TA,Family,NA,NA,0.01719675693000063,0.0,0.0,"Under 200,000",188000.0,No,No,No
0.31185743660041126,20,RL,0.20205479452054792,0.03879501741101685,Reg,1Fam,1Story,7,6,CBlock,TA,TA,GasA,Fa,Y,SBrkr,TA,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.022848124393886816,0.022300169574206136,0.08519701810436636,"Under 200,000",175500.0,No,No,No
0.3125428375599726,70,RM,0.04452054794520548,0.015288976138727242,Reg,1Fam,2Story,5,5,BrkTil,TA,TA,GasA,Fa,N,SBrkr,TA,0.0,N/A,Fa,Fa,Abnorml,NA,NA,0.0038565857424477067,0.0,0.0,"Under 200,000",98000.0,No,No,No
0.31322823851953396,20,RL,0.16797930947954332,0.24271191193998456,IR1,1Fam,1Story,4,6,CBlock,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.6666666666666666,Gd,TA,TA,Normal,NA,NA,0.11463178139696761,0.24728565123463958,0.1492011892822719,"Under 400,000",256000.0,No,No,No
0.3139136394790953,70,RM,0.16797930947954332,0.01776157423636916,Reg,1Fam,2Story,8,7,PConc,TA,TA,GasA,Fa,Y,SBrkr,Gd,0.3333333333333333,Gd,TA,TA,Normal,NA,MnPrv,0.010114102434966705,0.01184696508629701,0.07460059464113596,"Under 200,000",161000.0,No,No,No
0.31459904043865666,50,RL,0.16797930947954332,0.026712472831802565,IR1,1Fam,1.5Fin,5,4,CBlock,TA,TA,GasA,TA,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.01427291880025504,0.016295384329485005,0.07460059464113596,"Under 200,000",110000.0,No,No,No
0.315284441398218,60,FV,0.18493150684931506,0.0313351562317418,IR1,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,TA,0.0,N/A,TA,TA,Partial,NA,NA,0.017649048620287128,0.0,0.0,"Under 400,000",263435.0,No,No,No
0.3159698423577793,70,RL,0.13356164383561642,0.027577181051204748,Reg,1Fam,2Story,7,9,PConc,Gd,Gd,GasA,Ex,Y,SBrkr,Gd,0.0,N/A,TA,TA,Normal,NA,MnPrv,0.012431371502238067,0.0,0.0,"Under 200,000",155000.0,No,No,No
0.3166552433173407,20,RL,0.13356164383561642,0.03262988151160345,IR1,1Fam,1Story,5,5,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0.3333333333333333,Po,TA,TA,Normal,NA,GdWo,0.014442176837215263,0.01923621919208344,0.06389776357827477,"Under 200,000",62383.0,No,No,No
0.317340644276902,70,RL,0.1815068493150685,0.04995676458902989,IR1,1Fam,2Story,6,7,CBlock,TA,TA,GasA,Fa,Y,FuseA,TA,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.026540863293976296,0.027847336755789914,0.07880724174653887,"Under 200,000",188700.0,No,No,No
0.31802604523646333,20,RL,0.13356164383561642,0.03332632218560845,Reg,1Fam,1Story,5,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,0.0,N/A,N/A,N/A,Normal,NA,NA,0.014719336869510918,0.0,0.0,"Under 200,000",124000.0,No,No,No
0.3187114461960247,120,RM,0.16797930947954332,0.008282502512327934,Reg,TwnhsE,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.005709883328541251,0.007136054263745964,0.07460059464113596,"Under 200,000",178740.0,No,No,No
0.31939684715558603,20,RL,0.2191780821917808,0.04359999065180303,Reg,1Fam,1Story,7,5,CBlock,TA,Gd,GasA,TA,Y,SBrkr,TA,0.3333333333333333,Po,TA,TA,Normal,NA,GdWo,0.027045207746480292,0.024688146066110712,0.09052183173588925,"Under 200,000",167000.0,No,No,No
0.3200822481151474,70,RL,0.19863013698630136,0.03823412559302625,Reg,1Fam,2Story,5,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,0.6666666666666666,Gd,TA,TA,Normal,NA,NA,0.02225660164039676,0.04404283490905712,0.16826411075612355,"Under 200,000",146500.0,No,No,No
0.3207676490747087,20,RL,0.2636986301369863,0.047339269438407064,IR1,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.0337591770120369,0.02654649353062789,0.10436634717784879,"Under 400,000",250000.0,No,No,No
0.32145305003427005,60,RL,0.18835616438356162,0.03735072097969104,IR1,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.0,N/A,TA,TA,Normal,NA,NA,0.020929581727378507,0.0,0.0,"Under 200,000",187000.0,No,No,No
0.3221384509938314,120,RL,0.16797930947954332,0.02580102362756783,IR1,TwnhsE,1Story,8,5,PConc,Gd,TA,GasA,TA,Y,SBrkr,Gd,0.0,N/A,TA,TA,Normal,NA,NA,0.013849436193867979,0.0,0.0,"Under 400,000",212000.0,No,No,No
0.32282385195339275,60,RL,0.24315068493150682,0.04978849704363271,Reg,1Fam,2Story,7,6,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.03312797139038818,0.02776371111988664,0.09797657082002131,"Under 200,000",190000.0,No,No,No
0.3235092529129541,180,RM,0.04794520547945205,0.011100983897730725,Reg,TwnhsE,SLvl,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.0030260667150239615,0.0,0.0,"Under 200,000",148000.0,No,No,No
0.32419465387251545,20,RL,0.3047945205479452,0.06392764495547922,IR1,1Fam,1Story,8,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,Ex,TA,TA,Partial,NA,NA,0.050113665065369926,0.03479058747009222,0.11714589989350374,"Under 600,000",440000.0,No,No,No
0.32488005483207677,120,RL,0.0684931506849315,0.01883661688751782,Reg,TwnhsE,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Ex,0.0,N/A,TA,TA,Normal,NA,NA,0.005813323169558726,0.0,0.0,"Under 400,000",251000.0,No,No,No
0.32556545579163815,20,RL,0.20205479452054792,0.0335600271097712,Reg,1Fam,1Story,5,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.020070323622780484,0.0,0.0,"Under 200,000",132500.0,No,No,No
0.32625085675119947,20,RL,0.18493150684931506,0.05527121456449087,Reg,1Fam,1Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.02955623423594187,0.03048851308973495,0.07987220447284346,"Under 400,000",208900.0,No,No,No
0.3269362577107608,60,RL,0.2876712328767123,0.057926102502979734,Reg,1Fam,2Story,9,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Ex,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.0436123401691104,0.03180793978954215,0.11182108626198084,"Under 400,000",380000.0,No,No,No
0.32762165867032217,20,RL,0.19863013698630136,0.043642057538152326,Reg,1Fam,1Story,8,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.02509029945157346,0.024709052475086528,0.08413205537806177,"Under 400,000",297000.0,No,No,No
0.3283070596298835,30,RM,0.09931506849315068,0.02161770548505457,Reg,1Fam,1Story,4,7,BrkTil,Fa,TA,GasA,TA,Y,SBrkr,TA,0.0,N/A,TA,TA,Alloca,NA,MnPrv,0.008222817320567479,0.0,0.0,"Under 200,000",89471.0,No,No,No
0.32899246058944487,20,RL,0.2636986301369863,0.06886349295379654,IR1,1Fam,1Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.047750178239632624,0.03724360612325489,0.10436634717784879,"Under 400,000",326000.0,No,No,No
0.3296778615490062,20,RL,0.17465753424657532,0.04929304260440767,IR1,1Fam,1Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.02548058666036205,0.027517480080838114,0.07667731629392972,"Under 400,000",374000.0,No,No,No
0.3303632625085675,70,RM,0.09931506849315068,0.00560891817990605,Reg,1Fam,2Story,7,8,PConc,TA,TA,GasA,Ex,Y,SBrkr,Ex,0.3333333333333333,Gd,Fa,Fa,Normal,NA,NA,0.002913683592309001,0.005807335826616181,0.05324813631522897,"Under 200,000",155000.0,No,No,No
0.3310486634681289,120,RM,0.03767123287671233,0.014957115146416134,Reg,Twnhs,1Story,6,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.0035027261665391387,0.0,0.0,"Under 200,000",164000.0,No,No,No
0.3317340644276902,20,RL,0.16797930947954332,0.03018532800486106,IR1,1Fam,1Story,5,7,CBlock,TA,TA,GasA,Gd,Y,SBrkr,Gd,0.0,N/A,TA,TA,Normal,NA,NA,0.01588649611587344,0.0,0.0,"Under 200,000",132500.0,No,No,No
0.3324194653872516,20,RL,0.20205479452054792,0.03879501741101685,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,Gd,Y,SBrkr,Gd,0.3333333333333333,Gd,TA,TA,Normal,NA,NA,0.022848124393886816,0.022300169574206136,0.08519701810436636,"Under 200,000",147000.0,No,No,No
0.3331048663468129,20,RL,0.19863013698630136,0.04201547126597957,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0.0,N/A,TA,TA,Normal,NA,NA,0.0242379858489032,0.0,0.0,"Under 200,000",156000.0,No,No,No
0.33379026730637423,20,RL,0.1678082191780822,0.05114865970225992,IR1,1Fam,1Story,5,6,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,TA,0.3333333333333333,TA,TA,TA,Normal,NA,NA,0.025607633842951266,0.028439685010104764,0.07454739084132056,"Under 200,000",175000.0,No,No,No
